id,result
774,"[('操作', '容易')]"
774,"[('做工', '一般')]"
774,[]
774,[]
774,[]
774,[]
774,[]
774,[]
774,[]
774,[]
774,"[('追焦', '不足'), ('追焦', '差')]"
774,"[('手感', '满意')]"
774,[]
774,[]
774,"[('机身', '时尚'), ('机身', '质感')]"
774,[]
775,[]
775,[]
775,[]
775,[]
775,[]
775,[]
775,[]
775,[]
775,[]
775,[]
775,[]
775,[]
775,[]
775,[]
775,[]
775,[]
775,[]
776,"[('机身', '小巧'), ('防抖', '好'), ('做工', '精致'), ('质感', '质感'), ('设计', '精美'), ('防抖', '强大')]"
776,"[('功能', '多'), ('手感', '不好'), ('体积', '小巧'), ('质感', '质感'), ('手感', '很棒'), ('操作', '复杂'), ('手感', '习惯'), ('做工', '太棒了')]"
776,"[('感光', '高')]"
776,[]
776,[]
776,"[('防抖', '可靠')]"
776,[]
776,"[('防尘', '不错')]"
776,"[('感光', '小'), ('用料', '扎实'), ('按键', '好看'), ('做工', '精良'), ('使用', '习惯'), ('能力', '太差'), ('设计', '别扭')]"
776,"[('外观', '细腻'), ('像素', '低')]"
776,"[('像素', '低')]"
776,"[('像素', '偏低')]"
776,"[('设计', '不错')]"
776,[]
776,[]
776,[]
776,[]
776,[]
776,[]
776,[]
777,"[('握感', '一般')]"
777,"[('体积', '小巧'), ('使用', '重')]"
777,[]
777,"[('操控性', '好'), ('手感', '一般')]"
777,"[('使用', '合理')]"
777,[]
777,[]
777,"[('机身', '慢')]"
777,"[('使用', '合理'), ('外观', '漂亮')]"
777,"[('声音', '大')]"
777,[]
777,"[('质感', '棒'), ('使用', '合理'), ('机身', '质感'), ('外观', '漂亮')]"
777,[]
777,[]
777,"[('携带', '方便')]"
777,"[('操作', '习惯'), ('便携性', '小巧'), ('携带', '轻便'), ('声音', '还好'), ('机身', '轻便'), ('手感', '不佳'), ('机身', '小巧'), ('手感', '满意')]"
777,[]
777,[]
777,[]
777,[]
779,[]
780,"[('像素', '满意')]"
780,"[('功能', '强大')]"
780,"[('防抖', '多'), ('防抖', '更好'), ('功能', '多')]"
780,[]
780,"[('做工', '强')]"
780,[]
780,[]
780,[]
780,[]
780,[]
780,[]
780,[]
780,[]
780,[]
780,[]
780,[]
780,[]
780,[]
780,[]
780,[]
781,[]
782,"[('能力', '不错')]"
782,"[('功能', '比较差'), ('质感', '质感')]"
782,"[('成功率', '不好'), ('外壳', '喜欢'), ('质感', '质感')]"
782,"[('操作', '顺手'), ('做工', '厚道')]"
782,"[('功能', '多'), ('质感', '质感'), ('设计', '友好'), ('能力', '不足')]"
782,"[('手感', '欠佳'), ('携带', '小巧')]"
782,[]
782,"[('做工', '还好')]"
782,"[('防抖性', '优秀')]"
782,"[('质感', '质感')]"
782,"[('功能', '强悍'), ('操作', '方便')]"
782,"[('手感', '更好'), ('机身', '大')]"
782,"[('做工', '精致')]"
782,"[('做工', '细致'), ('使用', '非常适合')]"
782,"[('手感', '不错')]"
782,"[('外观', '精美')]"
782,[]
782,"[('质感', '质感'), ('做工', '精致')]"
782,[]
782,"[('机身', '轻'), ('机身', '小')]"
783,"[('防抖', '强大'), ('机身', '好'), ('感光', '高')]"
783,"[('防抖', '挺好'), ('像素', '不好'), ('外观', '漂亮')]"
783,[]
783,[]
783,[]
783,[]
784,"[('手柄', '到位')]"
784,[]
784,"[('按键', '方便')]"
784,"[('操作', '方便')]"
784,[]
784,[]
784,"[('功能', '全面')]"
784,"[('可玩性', '高')]"
784,"[('手柄', '稍差')]"
784,"[('使用', '方便')]"
784,"[('持握', '上佳')]"
784,"[('可玩性', '高')]"
784,"[('机身', '小巧'), ('操作', '便捷')]"
784,[]
784,"[('清晰度', '高')]"
784,[]
784,[]
784,[]
784,[]
784,[]
785,"[('操控性', '很好'), ('按键', '方便'), ('操作', '流畅')]"
785,"[('体积', '很棒'), ('质感', '一流'), ('手感', '完美'), ('机身', '质感')]"
785,"[('防抖', '可靠')]"
785,"[('做工', '精细')]"
785,"[('机身', '高'), ('外观', '酷'), ('防抖', '方便')]"
785,"[('按键', '差'), ('响应速度', '快'), ('防抖', '很好'), ('体积', '较好')]"
785,[]
785,[]
785,"[('防抖', '可靠'), ('使用', '大')]"
785,"[('防尘', '轻便'), ('做工', '紧凑')]"
785,"[('做工', '不错')]"
785,"[('操作', '紧凑'), ('按键', '小'), ('设计', '一流'), ('手感', '极佳')]"
785,"[('机身', '小巧'), ('防尘', '丰富')]"
785,[]
785,"[('操作', '紧凑'), ('质感', '质感')]"
785,"[('握持', '一般'), ('功能', '多'), ('手感', '一般'), ('做工', '不错')]"
785,[]
785,[]
785,[]
785,[]
786,"[('按键', '合理'), ('能力', '强')]"
786,[]
786,"[('操作', '简便'), ('防抖', '较差')]"
786,"[('像素', '高')]"
786,"[('防抖', '强'), ('拼接', '简单'), ('机身', '大气')]"
786,[]
786,"[('像素', '高')]"
786,"[('像素', '低'), ('像素', '高')]"
786,"[('续航', '更好')]"
786,[]
786,[]
786,[]
786,[]
786,[]
786,[]
786,[]
786,[]
786,[]
786,[]
786,[]
787,[]
787,"[('按键', '舒适'), ('使用', '流畅')]"
787,"[('灵敏度', '高'), ('厚度', '厚')]"
787,[]
787,[]
787,[]
787,"[('外壳', '高档'), ('声音', '舒服')]"
787,[]
787,"[('使用', '便捷')]"
787,[]
787,[]
787,[]
787,[]
787,[]
787,[]
788,"[('做工', '一流'), ('设计', '很好'), ('机身', '漂亮')]"
788,"[('携带', '方便')]"
788,[]
788,"[('操作', '简便'), ('风格', '多')]"
788,"[('做工', '好'), ('便携性', '强'), ('使用', '习惯'), ('外观', '精致')]"
788,[]
788,[]
788,[]
788,[]
788,[]
788,[]
788,[]
788,[]
789,"[('像素', '满意')]"
789,"[('功能', '强大')]"
789,"[('防抖', '多'), ('防抖', '更好'), ('功能', '多')]"
789,[]
789,"[('做工', '强')]"
789,[]
789,[]
789,[]
789,[]
789,[]
789,[]
789,[]
789,[]
789,[]
789,[]
789,[]
789,[]
789,[]
789,[]
789,[]
790,[]
791,[]
791,[]
791,[]
791,[]
791,[]
791,[]
791,[]
791,[]
791,[]
791,[]
791,[]
791,[]
791,[]
791,[]
791,[]
791,[]
791,[]
791,[]
791,[]
791,[]
794,"[('手柄', '不够'), ('机身', '小巧'), ('携带', '方便'), ('像素', '高')]"
794,[]
794,[]
794,"[('握感', '不足')]"
794,"[('功能', '简单')]"
794,[]
794,"[('握持', '好')]"
794,"[('机身', '更好')]"
794,[]
794,"[('功能', '不错')]"
794,[]
794,[]
794,[]
794,[]
794,[]
794,[]
794,[]
794,[]
794,[]
794,[]
795,"[('机身', '小')]"
795,"[('操作', '方便')]"
795,"[('机身', '小巧'), ('追焦', '令人满意')]"
795,[]
795,"[('功能', '强大'), ('手柄', '不行'), ('使用', '不行'), ('使用', '发热')]"
795,[]
795,"[('设计', '先进'), ('机身', '不够')]"
795,"[('按键', '不合理')]"
795,"[('体积', '小巧'), ('手感', '一般'), ('体积', '大')]"
795,[]
795,[]
795,[]
795,"[('防抖', '蛋痛')]"
795,[]
795,[]
795,[]
795,"[('手感', '不太好')]"
795,"[('机身', '小巧')]"
795,"[('像素', '高')]"
795,[]
796,[]
796,[]
796,[]
796,[]
797,"[('使用', '很棒'), ('使用', '干净'), ('质感', '质感'), ('手感', '很好')]"
797,"[('做工', '扎实'), ('工艺', '给力'), ('蒙皮', '优秀'), ('质感', '质感'), ('能力', '满意'), ('做工', '很强'), ('体积', '大'), ('机身', '容易'), ('握持', '较好'), ('使用体验', '很好'), ('蒙皮', '高'), ('操作', '喜欢')]"
797,"[('外观', '骚气')]"
797,"[('设计', '赞')]"
797,[]
797,[]
797,[]
797,[]
797,[]
797,[]
797,[]
797,[]
797,[]
797,[]
797,[]
797,[]
797,[]
797,[]
797,[]
797,[]
798,[]
798,[]
798,[]
798,"[('做工', '不好'), ('精度', '一般'), ('做工', '难')]"
798,[]
798,[]
798,[]
798,[]
798,[]
798,[]
798,[]
798,[]
798,[]
799,"[('重量', '不行'), ('重量', '多')]"
799,"[('像素', '完美'), ('机身', '轻便'), ('做工', '一般')]"
799,[]
799,"[('功能', '强大'), ('功能', '多'), ('操作', '快速'), ('外观', '漂亮'), ('操作', '不好'), ('做工', '好'), ('操作', '多')]"
799,"[('外观', '亮骚')]"
799,"[('功能', '齐全'), ('清晰度', '高'), ('强度', '高')]"
799,[]
799,"[('机身', '结实')]"
799,[]
799,[]
799,[]
799,"[('灵敏度', '出色'), ('追焦', '给力')]"
799,[]
799,"[('能力', '较差'), ('能力', '很差')]"
799,[]
799,[]
799,[]
799,[]
799,[]
799,[]
800,"[('像素', '适中')]"
800,[]
800,[]
800,[]
800,[]
800,[]
800,[]
800,[]
800,[]
800,[]
800,[]
801,[]
801,[]
801,[]
801,[]
801,[]
801,[]
801,[]
801,[]
801,[]
801,[]
801,[]
802,"[('声音', '小')]"
802,[]
802,[]
802,"[('功能', '高效')]"
802,[]
802,"[('握持', '更好'), ('设计', '成熟'), ('操作', '便携')]"
802,"[('像素', '不是很高')]"
802,"[('使用', '精准')]"
802,"[('像素', '太低')]"
802,[]
802,[]
802,[]
802,[]
802,[]
802,[]
802,[]
802,[]
802,[]
802,[]
802,[]
803,"[('续航', '少'), ('三防', '出色'), ('做工', '优良'), ('机身', '小巧'), ('三防', '高清')]"
803,[]
803,[]
803,[]
803,"[('能力', '强')]"
803,"[('操作', '方便')]"
803,[]
803,[]
803,[]
803,[]
803,[]
803,[]
803,[]
803,[]
803,[]
803,[]
804,"[('工艺', '没得说')]"
806,"[('设计', '中规中矩'), ('做工', '不是很好'), ('用料', '精致'), ('质感', '质感'), ('设计', '靓丽'), ('声音', '柔和')]"
806,[]
806,"[('声音', '清脆'), ('像素', '偏高'), ('机身', '舒服'), ('握持', '极佳'), ('设计', '出色'), ('握持', '舒服')]"
806,"[('使用', '多'), ('设计', '超好'), ('使用', '奇怪'), ('使用', '高清'), ('手感', '挺好'), ('机身', '太重'), ('设计', '更好'), ('功能', '强大'), ('使用', '吃力'), ('功能', '良好')]"
806,[]
806,"[('像素', '吃力')]"
806,[]
806,"[('像素', '大')]"
806,"[('像素', '太高')]"
806,"[('像素', '更好')]"
806,[]
806,[]
806,[]
806,[]
806,"[('像素', '安静')]"
806,[]
806,"[('像素', '一般'), ('像素', '很差')]"
806,"[('设计', '好')]"
806,"[('追焦', '强悍')]"
806,[]
807,"[('手柄', '到位')]"
807,[]
807,"[('按键', '方便')]"
807,"[('操作', '方便')]"
807,[]
807,[]
807,"[('功能', '全面')]"
807,"[('可玩性', '高')]"
807,"[('手柄', '稍差')]"
807,"[('使用', '方便')]"
807,"[('持握', '上佳')]"
807,"[('可玩性', '高')]"
807,"[('机身', '小巧'), ('操作', '便捷')]"
807,[]
807,"[('清晰度', '高')]"
807,[]
807,[]
807,[]
807,[]
807,[]
808,"[('声音', '安静')]"
808,[]
808,[]
808,"[('像素', '高')]"
808,"[('追焦', '灵敏')]"
808,"[('握持', '很棒'), ('做工', '扎实'), ('工艺', '落后')]"
808,[]
808,"[('像素', '低')]"
808,[]
808,"[('握持', '好'), ('效率', '准'), ('像素', '超高'), ('机身', '轻便'), ('体积', '小'), ('效率', '更好')]"
808,"[('像素', '高')]"
808,[]
808,[]
808,"[('像素', '高')]"
808,"[('功能', '不错'), ('片率', '高')]"
808,"[('精度', '模糊'), ('像素', '高')]"
808,"[('感光', '太小'), ('像素', '小'), ('像素', '高')]"
808,"[('像素', '高')]"
808,"[('续航', '大')]"
808,[]
809,"[('声音', '安静')]"
809,[]
809,[]
809,"[('像素', '高')]"
809,"[('追焦', '灵敏')]"
809,"[('握持', '很棒'), ('做工', '扎实'), ('工艺', '落后')]"
809,[]
809,"[('像素', '低')]"
809,[]
809,"[('握持', '好'), ('效率', '准'), ('像素', '超高'), ('机身', '轻便'), ('体积', '小'), ('效率', '更好')]"
809,"[('像素', '高')]"
809,[]
809,[]
809,"[('像素', '高')]"
809,"[('功能', '不错'), ('片率', '高')]"
809,"[('精度', '模糊'), ('像素', '高')]"
809,"[('感光', '太小'), ('像素', '小'), ('像素', '高')]"
809,"[('像素', '高')]"
809,"[('续航', '大')]"
809,[]
811,"[('做工', '小巧'), ('三防', '不错')]"
811,"[('功能', '厚道')]"
811,[]
811,[]
811,[]
811,[]
811,[]
811,[]
811,[]
811,[]
811,[]
811,[]
811,[]
811,[]
811,[]
811,[]
811,[]
811,[]
811,[]
811,[]
813,"[('做工', '很棒')]"
813,"[('防抖', '好用'), ('操作', '反感'), ('感光', '高'), ('做工', '优秀'), ('设计', '简洁')]"
813,"[('做工', '好'), ('操作', '便捷')]"
813,"[('使用', '顺手'), ('使用', '方便'), ('做工', '可靠'), ('能力', '快速')]"
813,"[('按键', '不够'), ('续航', '不够'), ('续航', '好'), ('机身', '结实'), ('精度', '高')]"
813,"[('手感', '极差'), ('机身', '好'), ('续航', '大'), ('机身', '喜欢'), ('外观', '合理'), ('握持', '优秀')]"
813,"[('手感', '不错')]"
813,"[('外观', '时尚'), ('外观', '难看')]"
813,[]
813,"[('防抖', '厚道'), ('手感', '不佳')]"
813,[]
813,"[('手感', '一流')]"
813,"[('做工', '好')]"
813,[]
813,"[('续航', '不好')]"
813,"[('防抖', '更佳'), ('按键', '多')]"
813,"[('操作', '简单')]"
813,[]
813,"[('手感', '一流')]"
813,[]
814,"[('操作', '习惯'), ('机身', '优秀')]"
814,[]
814,[]
814,[]
814,[]
815,"[('像素', '满意')]"
815,"[('功能', '强大')]"
815,"[('防抖', '多'), ('防抖', '更好'), ('功能', '多')]"
815,[]
815,"[('做工', '强')]"
815,[]
815,[]
815,[]
815,[]
815,[]
815,[]
815,[]
815,[]
815,[]
815,[]
815,[]
815,[]
815,[]
815,[]
815,[]
816,[]
816,"[('像素', '好')]"
816,"[('做工', '不错'), ('设计', '脑残')]"
816,"[('操作', '简单'), ('功能', '慢')]"
816,[]
816,"[('机身', '紧凑')]"
816,"[('像素', '大'), ('像素', '高'), ('功能', '轻'), ('追焦', '太慢')]"
816,[]
816,[]
816,"[('质感', '质感')]"
816,[]
816,[]
816,"[('重量', '逊色')]"
816,"[('做工', '不方便'), ('防抖', '优秀'), ('功能', '齐全'), ('像素', '轻便')]"
816,"[('功能', '完善')]"
816,[]
816,[]
816,[]
816,"[('像素', '较高')]"
816,"[('防抖', '差')]"
817,[]
817,"[('使用', '不方便'), ('功能', '全面')]"
817,"[('做工', '一般')]"
817,"[('能力', '低'), ('质感', '质感')]"
817,"[('手柄', '太小'), ('手感', '很差')]"
817,"[('像素', '高')]"
817,"[('功能', '少')]"
817,"[('功能', '高清')]"
817,"[('像素', '太高')]"
817,"[('手感', '极差'), ('手感', '太差'), ('使用', '一般'), ('像素', '差'), ('像素', '高')]"
817,[]
817,[]
817,"[('像素', '低'), ('像素', '不足')]"
817,[]
817,"[('机身', '大气')]"
817,[]
817,"[('功能', '少')]"
817,"[('手感', '不错'), ('外观', '精致'), ('像素', '高')]"
817,"[('按键', '好'), ('机身', '小')]"
817,[]
818,"[('防抖', '不错'), ('做工', '质感'), ('按键', '多'), ('手柄', '小'), ('续航', '差')]"
818,"[('夜拍', '不好'), ('做工', '不错')]"
818,[]
818,[]
818,[]
818,[]
818,[]
818,[]
818,[]
818,[]
818,[]
818,[]
818,[]
818,[]
818,[]
818,[]
818,[]
818,[]
818,[]
818,[]
820,"[('声音', '舒服'), ('做工', '精细')]"
820,"[('体积', '便携'), ('体积', '小巧')]"
820,[]
820,"[('做工', '很好')]"
820,[]
820,"[('做工', '出众'), ('机身', '便携')]"
820,[]
820,"[('机身', '小巧'), ('像素', '刚刚好')]"
820,"[('用料', '精良'), ('体积', '很好')]"
820,[]
820,[]
820,[]
820,[]
820,[]
820,[]
820,[]
820,[]
820,[]
820,[]
820,[]
822,[]
822,"[('像素', '太低')]"
822,[]
822,[]
822,[]
822,[]
822,[]
822,[]
822,[]
822,[]
822,[]
822,[]
822,[]
822,[]
822,[]
822,[]
822,[]
822,[]
822,[]
823,[]
823,[]
823,[]
823,[]
824,"[('做工', '很棒')]"
824,"[('防抖', '好用'), ('操作', '反感'), ('感光', '高'), ('做工', '优秀'), ('设计', '简洁')]"
824,"[('做工', '好'), ('操作', '便捷')]"
824,"[('使用', '顺手'), ('使用', '方便'), ('做工', '可靠'), ('能力', '快速')]"
824,"[('按键', '不够'), ('续航', '不够'), ('续航', '好'), ('机身', '结实'), ('精度', '高')]"
824,"[('手感', '极差'), ('机身', '好'), ('续航', '大'), ('机身', '喜欢'), ('外观', '合理'), ('握持', '优秀')]"
824,"[('手感', '不错')]"
824,"[('外观', '时尚'), ('外观', '难看')]"
824,[]
824,"[('防抖', '厚道'), ('手感', '不佳')]"
824,[]
824,"[('手感', '一流')]"
824,"[('做工', '好')]"
824,[]
824,"[('续航', '不好')]"
824,"[('防抖', '更佳'), ('按键', '多')]"
824,"[('操作', '简单')]"
824,[]
824,"[('手感', '一流')]"
824,[]
825,"[('质感', '质感')]"
825,[]
825,[]
825,[]
825,[]
825,[]
825,[]
825,[]
825,[]
825,[]
825,[]
825,[]
825,[]
825,[]
825,[]
825,[]
825,[]
825,[]
825,[]
825,[]
826,[]
826,[]
826,"[('能力', '一般')]"
826,"[('外观', '不够')]"
826,[]
826,[]
826,[]
826,[]
826,[]
826,[]
826,[]
826,[]
826,[]
826,[]
826,[]
826,[]
826,[]
826,[]
826,[]
826,[]
827,"[('防抖', '不错'), ('做工', '质感'), ('按键', '多'), ('手柄', '小'), ('续航', '差')]"
827,"[('夜拍', '不好'), ('做工', '不错')]"
827,[]
827,[]
827,[]
827,[]
827,[]
827,[]
827,[]
827,[]
827,[]
827,[]
827,[]
827,[]
827,[]
827,[]
827,[]
827,[]
827,[]
827,[]
828,"[('重量', '不行'), ('重量', '多')]"
828,"[('像素', '完美'), ('机身', '轻便'), ('做工', '一般')]"
828,[]
828,"[('功能', '强大'), ('功能', '多'), ('操作', '快速'), ('外观', '漂亮'), ('操作', '不好'), ('做工', '好'), ('操作', '多')]"
828,"[('外观', '亮骚')]"
828,"[('功能', '齐全'), ('清晰度', '高'), ('强度', '高')]"
828,[]
828,"[('机身', '结实')]"
828,[]
828,[]
828,[]
828,"[('灵敏度', '出色'), ('追焦', '给力')]"
828,[]
828,"[('能力', '较差'), ('能力', '很差')]"
828,[]
828,[]
828,[]
828,[]
828,[]
828,[]
829,"[('手柄', '到位')]"
829,[]
829,"[('按键', '方便')]"
829,"[('操作', '方便')]"
829,[]
829,[]
829,"[('功能', '全面')]"
829,"[('可玩性', '高')]"
829,"[('手柄', '稍差')]"
829,"[('使用', '方便')]"
829,"[('持握', '上佳')]"
829,"[('可玩性', '高')]"
829,"[('机身', '小巧'), ('操作', '便捷')]"
829,[]
829,"[('清晰度', '高')]"
829,[]
829,[]
829,[]
829,[]
829,[]
831,[]
831,[]
831,[]
831,[]
831,[]
831,[]
831,[]
831,[]
831,[]
831,[]
831,[]
831,[]
831,[]
831,[]
831,[]
831,[]
831,[]
831,[]
831,[]
831,[]
832,"[('像素', '不错'), ('感光', '还行')]"
832,[]
832,[]
833,[]
833,"[('能力', '一般')]"
833,"[('功能', '齐全'), ('像素', '低')]"
833,[]
833,[]
833,[]
833,[]
833,[]
833,[]
833,[]
833,[]
833,[]
833,[]
833,[]
833,[]
833,[]
833,[]
833,[]
833,[]
833,[]
835,"[('重量', '大')]"
835,"[('机身', '多')]"
835,"[('做工', '优秀')]"
835,[]
835,[]
835,[]
835,[]
835,[]
835,[]
835,"[('机身', '厚实')]"
835,"[('设计', '好')]"
835,[]
835,[]
835,"[('操作', '大'), ('做工', '精良'), ('握持', '舒服'), ('追焦', '迅猛'), ('操作', '方便快捷')]"
835,[]
835,"[('机身', '坚固')]"
835,[]
835,[]
835,[]
835,[]
836,"[('功能', '快速')]"
836,"[('清晰度', '喜欢')]"
836,"[('按键', '出色'), ('设计', '一流')]"
836,"[('防抖', '不错')]"
836,[]
836,[]
836,[]
836,"[('功能', '多')]"
836,[]
836,[]
836,[]
836,[]
836,[]
836,[]
836,[]
836,[]
836,[]
836,[]
836,[]
836,[]
837,"[('机身', '小巧'), ('使用', '银色'), ('续航', '多'), ('便携性', '出色')]"
837,"[('菜单功能', '强大')]"
837,"[('功能', '好用')]"
837,[]
837,[]
837,[]
837,"[('续航', '差'), ('操作', '很棒')]"
837,[]
837,[]
837,[]
837,[]
837,[]
837,[]
837,[]
837,[]
837,[]
837,[]
837,[]
837,[]
837,[]
838,"[('做工', '很棒')]"
838,"[('防抖', '好用'), ('操作', '反感'), ('感光', '高'), ('做工', '优秀'), ('设计', '简洁')]"
838,"[('做工', '好'), ('操作', '便捷')]"
838,"[('使用', '顺手'), ('使用', '方便'), ('做工', '可靠'), ('能力', '快速')]"
838,"[('按键', '不够'), ('续航', '不够'), ('续航', '好'), ('机身', '结实'), ('精度', '高')]"
838,"[('手感', '极差'), ('机身', '好'), ('续航', '大'), ('机身', '喜欢'), ('外观', '合理'), ('握持', '优秀')]"
838,"[('手感', '不错')]"
838,"[('外观', '时尚'), ('外观', '难看')]"
838,[]
838,"[('防抖', '厚道'), ('手感', '不佳')]"
838,[]
838,"[('手感', '一流')]"
838,"[('做工', '好')]"
838,[]
838,"[('续航', '不好')]"
838,"[('防抖', '更佳'), ('按键', '多')]"
838,"[('操作', '简单')]"
838,[]
838,"[('手感', '一流')]"
838,[]
839,[]
839,"[('做工', '很好'), ('能力', '强')]"
839,"[('片率', '一般'), ('按键', '习惯')]"
839,"[('续航', '更好'), ('做工', '好')]"
839,"[('设计', '一流'), ('机身', '一流')]"
839,[]
839,[]
839,[]
839,[]
839,"[('机身', '小巧'), ('声音', '快捷')]"
839,"[('手柄', '厚道')]"
839,"[('厚度', '不够')]"
839,"[('机身', '坚固'), ('使用', '厚道')]"
839,"[('像素', '高')]"
839,"[('做工', '没得说')]"
839,"[('外观', '好')]"
839,"[('像素', '好')]"
839,"[('设计', '超高')]"
839,[]
839,"[('手感', '好')]"
840,[]
841,"[('机身', '大')]"
841,"[('机身', '轻便')]"
841,[]
841,"[('结构', '大'), ('分量', '大'), ('能力', '弱'), ('续航', '美观'), ('机身', '小巧')]"
841,"[('机身', '美观'), ('机身', '小巧')]"
841,"[('清晰度', '高'), ('携带', '方便'), ('机身', '大')]"
841,"[('夜拍', '很好'), ('重量', '重'), ('防抖', '清晰')]"
841,[]
841,[]
841,"[('能力', '弱'), ('机身', '非常不错')]"
841,[]
841,"[('像素', '高'), ('像素', '多')]"
841,[]
841,[]
841,"[('做工', '还行'), ('防抖', '不错')]"
841,[]
841,"[('防抖', '较好')]"
841,"[('持握', '一般'), ('防抖', '不错')]"
841,[]
841,"[('续航', '不足')]"
842,"[('操作', '简单'), ('功能', '惊人')]"
842,[]
842,[]
842,[]
842,[]
842,[]
842,[]
842,[]
842,[]
842,[]
842,[]
842,[]
842,[]
842,[]
842,[]
842,[]
842,[]
842,[]
842,[]
842,[]
843,[]
843,[]
843,[]
843,[]
843,[]
843,[]
843,[]
843,[]
843,[]
844,[]
844,"[('握持', '出色')]"
844,"[('像素', '高')]"
844,[]
844,[]
844,"[('功能', '方便'), ('机身', '好看'), ('追焦', '精准')]"
844,"[('机身', '不错'), ('像素', '高')]"
844,"[('设计', '快'), ('能力', '一般')]"
844,"[('追焦', '多'), ('重量', '好'), ('像素', '高')]"
844,[]
844,[]
844,"[('手感', '太棒了'), ('像素', '高')]"
844,[]
844,[]
844,[]
844,[]
844,[]
844,"[('像素', '高')]"
844,[]
844,[]
845,[]
845,"[('像素', '太低')]"
845,[]
845,[]
845,[]
845,[]
845,[]
845,[]
845,[]
845,[]
845,[]
845,[]
845,[]
845,[]
845,[]
845,[]
845,[]
845,[]
845,[]
846,[]
847,"[('外观', '小巧')]"
847,[]
847,[]
847,"[('功能', '多')]"
847,[]
849,"[('操作', '方便')]"
849,"[('操作', '不太好'), ('做工', '精致'), ('操作', '多')]"
849,"[('机身', '银色'), ('体积', '大')]"
849,"[('功能', '很全')]"
849,"[('像素', '很好'), ('操作', '方便')]"
849,"[('握感', '不是很好')]"
849,[]
849,[]
849,[]
849,[]
849,[]
849,[]
849,[]
849,[]
849,[]
849,[]
849,[]
849,[]
849,[]
849,[]
850,[]
850,[]
850,[]
850,[]
850,[]
850,[]
850,[]
850,[]
850,[]
850,[]
850,[]
850,[]
850,[]
851,[]
851,"[('功能', '强大')]"
851,"[('机身', '薄')]"
851,[]
851,"[('机身', '小巧'), ('携带', '方便')]"
851,[]
851,[]
851,[]
851,[]
851,[]
851,[]
851,[]
851,[]
851,[]
851,[]
851,[]
851,[]
851,[]
851,[]
851,[]
852,"[('追焦', '强悍')]"
852,"[('做工', '不够')]"
852,"[('携带', '方便')]"
852,"[('像素', '给力'), ('像素', '太高'), ('做工', '优秀')]"
852,[]
852,[]
852,[]
852,"[('使用', '喜欢')]"
852,[]
852,"[('像素', '太低')]"
852,"[('能力', '出色')]"
852,[]
852,[]
852,[]
852,"[('像素', '稍低'), ('感光', '高')]"
852,[]
852,"[('做工', '完美')]"
852,[]
852,"[('手感', '好'), ('操作', '方便')]"
852,"[('能力', '强')]"
853,[]
853,[]
853,[]
853,[]
853,[]
855,"[('按键', '少'), ('便携性', '不够'), ('使用', '简单'), ('按键', '习惯'), ('机身', '大'), ('机身', '小'), ('操作', '顺畅'), ('追焦', '快'), ('体积', '还好'), ('功能', '重要'), ('做工', '比较差'), ('机身', '小巧')]"
855,[]
855,[]
855,[]
855,[]
856,[]
856,"[('外观', '太小')]"
857,"[('重量', '不行'), ('重量', '多')]"
857,"[('像素', '完美'), ('机身', '轻便'), ('做工', '一般')]"
857,[]
857,"[('功能', '强大'), ('功能', '多'), ('操作', '快速'), ('外观', '漂亮'), ('操作', '不好'), ('做工', '好'), ('操作', '多')]"
857,"[('外观', '亮骚')]"
857,"[('功能', '齐全'), ('清晰度', '高'), ('强度', '高')]"
857,[]
857,"[('机身', '结实')]"
857,[]
857,[]
857,[]
857,"[('灵敏度', '出色'), ('追焦', '给力')]"
857,[]
857,"[('能力', '较差'), ('能力', '很差')]"
857,[]
857,[]
857,[]
857,[]
857,[]
857,[]
859,"[('外观', '亮骚'), ('追焦', '便宜'), ('做工', '扎实')]"
859,"[('操作', '方便')]"
859,"[('操作', '习惯'), ('质感', '质感'), ('功能', '习惯')]"
859,"[('按键', '容易'), ('像素', '好'), ('做工', '好'), ('操控性', '好'), ('做工', '不错')]"
859,"[('机身', '不便'), ('操作', '便捷'), ('手柄', '小'), ('握持', '舒服')]"
859,"[('重量', '轻便'), ('按键', '凌乱'), ('按键', '好'), ('成功率', '高'), ('设计', '多')]"
859,"[('握持', '欠缺')]"
859,[]
859,[]
859,"[('手感', '不爽'), ('携带', '不方便'), ('做工', '不错')]"
859,"[('机身', '不便'), ('操作', '便捷'), ('手柄', '小')]"
859,"[('功能', '方便'), ('机身', '不够')]"
859,[]
859,[]
859,[]
859,[]
859,[]
859,[]
859,[]
859,[]
860,"[('机身', '小')]"
860,"[('操作', '方便')]"
860,"[('机身', '小巧'), ('追焦', '令人满意')]"
860,[]
860,"[('功能', '强大'), ('手柄', '不行'), ('使用', '不行'), ('使用', '发热')]"
860,[]
860,"[('设计', '先进'), ('机身', '不够')]"
860,"[('按键', '不合理')]"
860,"[('体积', '小巧'), ('手感', '一般'), ('体积', '大')]"
860,[]
860,[]
860,[]
860,"[('防抖', '蛋痛')]"
860,[]
860,[]
860,[]
860,"[('手感', '不太好')]"
860,"[('机身', '小巧')]"
860,"[('像素', '高')]"
860,[]
861,"[('按键', '顺手'), ('握持', '舒服')]"
861,[]
861,[]
861,"[('按键', '扎实')]"
861,"[('外观', '耐看'), ('机身', '适中')]"
861,"[('机身', '薄'), ('强度', '不够'), ('外观', '耐看'), ('手感', '好')]"
